country,attack,defense,quality_metric
Greece,1.069640402306721,-0.16425936303678934,1.2338997653435104
Greenland,0.486515378215972,0.9499437344339711,-0.46342835621799905
Grenada,0.4409074609862651,0.9419670832425748,-0.5010596222563097
Guadeloupe,0.5039156342205857,0.6859987929095511,-0.1820831586889654
Guam,-0.45983234105577786,1.9638204316121268,-2.4236527726679045
Guatemala,0.7898599779712722,0.11877201414550936,0.6710879638257627
Guernsey,0.7649453458159843,0.5879571330962194,0.17698821271976484
Guinea,0.9410239612192233,0.20536290508758503,0.7356610561316382
Guinea-Bissau,0.5519124834577073,0.4764957106201166,0.07541677283759068
Guyana,0.3445836589175565,0.8180646650838774,-0.47348100616632094
Haiti,0.7162157577866548,0.33974114771522196,0.37647461007143285
Hitra,0.027040064899134797,1.659439011018623,-1.6323989461194883
Honduras,1.069274206646455,0.05527779196408078,1.0139964146823741
Hong Kong,0.3341137486547029,0.6405245299450817,-0.3064107812903788
Hungary,1.29646695903569,-0.0429920424805752,1.3394590015162653
Iceland,1.004094055438057,0.05986845180791611,0.944225603630141
India,0.3407046217976458,0.7977705846078952,-0.45706596281024936
Indonesia,0.520782437510768,0.7321541582276161,-0.21137172071684807
Iran,1.1154730612333488,-0.12803984755543896,1.2435129087887877
Iraq,0.992587446751531,-0.016045368314358432,1.0086328150658894
Iraqi Kurdistan,1.0795879043125036,0.16616728229633548,0.9134206220161681
Isle of Man,0.9431889070607622,1.018336843868548,-0.07514793680778586
Isle of Wight,0.6116569425655664,0.7486375161773517,-0.1369805736117854
Israel,1.2424257449901555,0.04454504340619159,1.1978807015839639
Italy,1.4381060336765832,-0.5391546060048158,1.977260639681399
Ivory Coast,1.15267949464386,0.10315383960897478,1.0495256550348853
Jamaica,0.7110049731347554,0.20472270887951688,0.5062822642552385
Japan,1.1231235886306936,0.03965729347648328,1.0834662951542104
Jersey,0.7437767240447881,0.5150330360909069,0.22874368795388123
Jordan,0.6741412541838611,0.13888811252954536,0.5352531416543157
Kabylia,0.4480295249712485,0.9786354594726292,-0.5306059345013807
Kárpátalja,1.0228786472395828,0.38933770861897377,0.633540938620609
Kazakhstan,0.6575769343968121,0.20929342520642635,0.44828350919038573
Kenya,0.594036608593475,0.3423134243985215,0.25172318419495343
Kernow,0.9860340662410998,0.4576657614337056,0.5283683048073942
Kiribati,-0.5927820263383681,2.6144109550442574,-3.2071929813826254
Kosovo,1.0208868059821847,0.22437056597981098,0.7965162400023738
Kuwait,0.9206711218912491,0.18705101929283885,0.7336201025984103
Kyrgyzstan,0.33327782568960024,0.6895869961574252,-0.356309170467825
Laos,-0.07680677988634899,1.4284800235975164,-1.5052868034838653
Latvia,0.7577818670959863,0.14170967610307245,0.6160721909929139
Lebanon,0.5343528908418893,0.36037894560703543,0.17397394523485388
Lesotho,0.21844379466209385,0.5864588643835497,-0.3680150697214558
Liberia,0.4546806580991222,0.297834303203399,0.15684635489572324
Libya,0.7375855191737253,0.181790554588721,0.5557949645850042
Liechtenstein,-0.010446593042245267,0.5425357768934432,-0.5529823699356885
Lithuania,0.7453672822092376,0.15294944413968098,0.5924178380695566
Luxembourg,0.3002660436265163,0.3161465709895398,-0.015880527363023478
Macau,-0.3901587214529938,1.3764414118930932,-1.766600133346087
Madagascar,0.5325775349477598,0.4677966319683511,0.06478090297940875
Madrid,0.6985911121607313,0.4301369001844426,0.2684542119762887
Malawi,0.6090787948645284,0.3640879485909041,0.24499084627362433
Malaysia,0.4586230714731005,0.6520385505432026,-0.1934154790701021
Maldives,0.17783211868391557,1.1556073978121275,-0.9777752791282119
Mali,0.8838389168462761,0.15662856524063518,0.727210351605641
Malta,0.38417023557314134,0.3421292913980124,0.042040944175128936
Mapuche,0.6610743356183629,0.585735998246761,0.0753383373716019
Martinique,0.6234334156447414,0.5751687183437298,0.04826469730101157
Matabeleland,-0.12990096291146913,0.9884154457076447,-1.1183164086191137
Maule Sur,0.36942739773811295,0.15050959331567404,0.2189178044224389
Mauritania,0.34624289856289236,0.3911376893567825,-0.04489479079389014
Mauritius,0.2260628038391439,0.6308722695624538,-0.4048094657233099
Mayotte,0.433032101321874,0.8277422232806337,-0.39471012195875976
Menorca,0.8113176702529633,0.6440341842466817,0.16728348600628162
Mexico,1.4014922964035892,-0.20553134216768565,1.6070236385712748
Micronesia,-0.3777087062637636,2.519104272364926,-2.89681297862869
Moldova,0.5467575870351323,0.15940364521772177,0.38735394181741056
Monaco,0.132004702816156,1.5166899283510262,-1.3846852255348703
Mongolia,-0.26625252249108444,1.3619385696171644,-1.6281910921082487
Montenegro,1.0001767611693118,-0.038412812356348636,1.0385895735256603
Montserrat,-0.007194393075079963,1.6226562581077841,-1.629850651182864
Morocco,1.05960203496839,-0.18546728167059423,1.2450693166389841
Mozambique,0.5083865027793428,0.3819180616468023,0.12646844113254052
Myanmar,0.47045193205382724,0.872938747517993,-0.4024868154641658
Namibia,0.537361131988897,0.41458264080274027,0.12277849118615675
Nepal,-0.32826813209890815,1.179724113266714,-1.5079922453656223
Netherlands,1.6717412230395723,-0.42579495876165985,2.097536181801232
New Caledonia,0.5986056471597659,0.8859608615082244,-0.28735521434845845
New Zealand,0.8714053059431495,0.1888193598222619,0.6825859461208876
Nicaragua,0.33213408456005467,0.6977072313332461,-0.3655731467731914
Niger,0.5585514998654806,0.41891427579328694,0.13963722407219364
Nigeria,1.0674198799080044,-0.07394492171927369,1.1413648016272782
Niue,-0.05525513454403819,2.5514226971861245,-2.6066778317301624
North Korea,0.7232122447798699,0.17074929502351066,0.5524629497563592
North Macedonia,0.9975317640165133,-0.009137985808607363,1.0066697498251207
North Vietnam,0.6091027542050985,0.7108484912848988,-0.10174573707980028
Northern Cyprus,0.9788820875268546,0.3013457657300198,0.6775363217968348
Northern Ireland,0.8763983598429235,-0.2323236302668117,1.1087219901097352
Northern Mariana Islands,-0.9021216920759367,2.294287636318674,-3.1964093283946107
Norway,1.2417966580800812,-0.17845100084922916,1.4202476589293105
Occitania,0.6704986751566653,0.48551063993086013,0.18498803522580515
Oman,0.6013277363596181,0.3250616071508573,0.2762661292087608
Orkney,-0.007958713870556133,1.5155512703217113,-1.5235099841922675
Padania,1.0164757347493276,0.087219762196582007,0.9292559725527456
Pakistan,-0.15112383469840174,1.072538444799383,-1.223662279497785
Palau,0.2437971303975514,2.7143435996535317,-2.4705464692559804
Palestine,0.5773905739101677,0.37112949677433715,0.20626107713583053
Panama,0.7168476358326414,0.15969356290201242,0.557154072930629
Panjab,1.1406558535407054,0.39820759472506084,0.7424482588156446
Papua New Guinea,0.3382911354461485,1.018782065346179,-0.6804909299000305
Paraguay,1.2617654462406251,-0.3175980627769097,1.5793635090175349
Parishes of Jersey,0.7039529763946659,0.6365618877110867,0.06739108868357924
Peru,1.1824307406023142,-0.22732625986381327,1.4097570004661275
Philippines,0.0019115350011941201,0.9859190591934921,-0.984007524192298
Poland,1.4005106396171059,-0.166645735457302,1.5671563750744077
Portugal,1.4659943509339504,-0.32079047905819214,1.7867848299921425
Provence,0.799928201778849,0.9527214690571555,-0.15279326727830644
Puerto Rico,0.14130124744622174,0.9198700152614581,-0.7785687678152363
Qatar,0.8331678518627668,0.28284867936353497,0.5503191724992318
Raetia,-0.4382665142412614,1.4863520002355155,-1.924618514476777
Republic of Ireland,1.2167501651154073,-0.34132849779966834,1.5580786629150758
Republic of St. Pauli,0.5888758719619027,0.8495721840899007,-0.26069631212799793
Réunion,0.48724070930695546,0.8303188182960826,-0.3430781089891271
Rhodes,0.4432998898644719,0.631663835651292,-0.18836394578682014
Romani people,1.0264074079567005,0.8080051206931551,0.21840228726354538
Romania,1.3926036739829808,-0.25434090534969056,1.6469445793326714
Russia,1.452425087881521,-0.36811229831937187,1.820537386200893
Rwanda,0.5012682762544604,0.34427063520268764,0.15699764105177272
Saare County,-0.03391061435111442,1.0947649298837763,-1.1286755442348908
Saint Helena,0.24874727791550716,1.6436474946131572,-1.39490021669765
Saint Kitts and Nevis,0.36554159800899255,0.9353533058640822,-0.5698117078550896
Saint Lucia,0.23556925886552205,1.0052403784845634,-0.7696711196190413
Saint Martin,-0.2985168694638334,1.5383188421483283,-1.8368357116121616
Saint Pierre and Miquelon,-0.26481033007764476,2.306093869669071,-2.5709041997467157
Saint Vincent and the Grenadines,0.41774901599758824,0.9616743226803699,-0.5439253066827816
Samoa,-0.6528201742789499,1.9760724482365224,-2.6288926225154725
San Marino,-0.8577267764602772,0.7884273130396482,-1.6461540894999254
São Tomé and Príncipe,0.2925181215236442,0.9820809057613178,-0.6895627842376736
Sápmi,1.1656967864764307,0.8106815271095293,0.35501525936690137
Sark,-0.42195635874931126,2.7529920700279096,-3.174948428777221
Saudi Arabia,0.9592512949202027,0.1390498042232337,0.820201490696969
Scotland,1.16629315553085,-0.25029044405392553,1.4165835995847755
Senegal,0.9612829499675384,-0.012185029593268726,0.9734679795608071
Serbia,1.4175064059149798,-0.25003007486959916,1.667536480784579
Seychelles,-0.048203798012401045,0.8842138835311664,-0.9324176815435674
Shetland,0.33093830206252184,0.9735819492256146,-0.6426436471630927
Sierra Leone,0.5541069505794651,0.2540132570935432,0.3000936934859219
Silesia,1.3303470537709914,0.5043790732318931,0.8259679805390983
Singapore,0.29861639832851067,0.7699182579568724,-0.47130185962836174
Sint Maarten,-0.18892124416521328,1.5501737534961553,-1.7390949976613685
Slovakia,1.2067568742463026,-0.06985827271182998,1.2766151469581326
Slovenia,1.0574203781227176,-0.09489724770239127,1.1523176258251089
Solomon Islands,0.4522995274676516,0.9827423120273944,-0.5304427845597428
Somalia,-0.18082587431134478,0.9045273887172178,-1.0853532630285625
Somaliland,0.7193852473722573,1.1171948880870364,-0.3978096407147791
South Africa,0.8371655375918468,-0.03130751513382524,0.868473052725672
South Korea,1.0533697370342905,-0.08582427668746895,1.1391940137217595
South Ossetia,0.6887947059353979,0.696730382231157,-0.007935676295759087
South Sudan,0.003743619363368089,0.6973056242694385,-0.6935620049060705
Spain,1.6306436510360993,-0.43858612316631684,2.069229774202416
Sri Lanka,-0.18164268084811364,1.1671272235127768,-1.3487699043608905
Sudan,0.5209834655449628,0.3603039634668467,0.1606795020781161
Suriname,0.5609430513463601,0.7018479006961926,-0.1409048493498325
Surrey,0.6153780975904586,0.7379358146066815,-0.12255771701622287
Sweden,1.3836859965389678,-0.30323021227244074,1.6869162088114087
Switzerland,1.2873010284895603,-0.21700618202492894,1.5043072105144892
Syria,0.8282036075756685,0.2778313335540901,0.5503722740215784
Székely Land,0.7110999208690609,0.787322317293832,-0.07622239642477102
Tahiti,0.5369794975843074,0.8751247749522586,-0.3381452773679512
Taiwan,0.09476151617576828,1.046094919379954,-0.9513334032041858
Tajikistan,0.5552546857197979,0.6211573973742219,-0.06590271165442407
Tamil Eelam,0.15590431877063105,1.3555927361047304,-1.1996884173340994
Tanzania,0.5063201574132605,0.39143788122461665,0.11488227618864388
Thailand,0.6256569837808551,0.621366847271424,0.004290136509431108
Tibet,-0.17559678696430892,1.3123322152256827,-1.4879290021899916
Timor-Leste,-0.20931905526405792,1.5283341712745908,-1.7376532265386486
Togo,0.7079003711692298,0.25803079587314565,0.4498695752960841
Tonga,-0.7233885032948673,1.9585882519696234,-2.6819767552644906
Trinidad and Tobago,0.8201394991143642,0.4136827317129693,0.4064567674013949
Tunisia,1.0718912624492305,-0.012014931852869393,1.0839061943021
Turkey,1.2020397715489723,-0.059191917308,1.2612316888569723
Turkmenistan,0.612022191427906,0.6368309758787545,-0.024808784450848442
Turks and Caicos Islands,-0.2670703657972331,1.96558044154999,-2.2326508073472233
Tuvalu,-0.5197636785234361,2.0722034556436038,-2.5919671341670396
Two Sicilies,0.18108953094774588,0.5478668976803682,-0.36677736673262235
Uganda,0.7219224155442558,0.24958873570930318,0.47233367983495267
Ukraine,1.203153130874965,-0.24183240053143074,1.4449855314063957
United Arab Emirates,0.8105877497799714,0.29964683686986565,0.5109409129101057
United Koreans in Japan,0.04177624175397876,0.015245990125619335,0.026530251628359425
United States,1.1573027140349397,-0.05856229242427913,1.215865006459219
United States Virgin Islands,-0.8321394483397031,1.808991157599328,-2.641130605939031
Uruguay,1.424113845340746,-0.34703853056443246,1.7711523759051784
Uzbekistan,0.9856568951111104,0.28286983901994905,0.7027870560911613
Vanuatu,0.3231613670815139,1.058852814148569,-0.735691447067055
Vatican City,-0.5711967390589929,1.1201171036750495,-1.6913138427340424
Venezuela,1.0085285447781256,0.07149636994524289,0.9370321748328827
Vietnam,0.5415946786349354,0.6972858782641691,-0.15569119962923372
Vietnam Republic,0.3421794943135737,0.901061170455105,-0.5588816761415314
Wales,1.0895893904824714,-0.2455684091861976,1.335157799668669
Wallis Islands and Futuna,-0.6243690470086152,1.8481889321967189,-2.472557979205334
Western Armenia,0.843380329423637,0.2608315410209647,0.5825487884026723
Western Australia,0.29287747037377077,0.8942030504372042,-0.6013255800634334
Western Isles,0.1529777024328744,1.2783167410724134,-1.125339038639539
Western Sahara,0.26139361144880935,1.3289797002239812,-1.0675860887751718
Yemen,0.24347040566674705,0.6937516414684972,-0.45028123580175017
Yemen DPR,0.7302820341647818,0.764906601983286,-0.034624567818504204
Ynys Môn,0.4720440961174791,0.8282634736653491,-0.35621937754787003
Yorkshire,0.949540220551874,0.9906916758416909,-0.041151455289816896
Yoruba Nation,0.23205401310161133,0.5633313040472903,-0.3312772909456789
Yugoslavia,1.6014616645233046,-0.24795217692698301,1.8494138414502876
Zambia,0.9432205213270362,0.1839069583690084,0.7593135629580278
Zanzibar,0.3271987632360569,0.6044429769272567,-0.2772442136911998
Zimbabwe,0.7870256795913839,0.30602609659847757,0.48099958299290635
